Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD-0794,2025-12-20,1074,Customer 1074,South,Kerala,Thiruvananthapuram,Home Appliances,Vacuum Cleaner,2,10144.52,0.05,19274.59,3823.05
ORD-0795,2025-04-21,1090,Customer 1090,South,Tamil Nadu,Coimbatore,Technology,Headphones,1,5200.98,0.1,4680.88,276.07
ORD-0796,2025-07-18,1128,Customer 1128,East,Bihar,Patna,Home Appliances,Blender,2,3630.76,0.15,6172.29,1217.58
ORD-0797,2025-03-14,1144,Customer 1144,North,Punjab,Ludhiana,Home Appliances,Vacuum Cleaner,4,7639.76,0.05,29031.09,5180.85
ORD-0798,2025-04-06,1230,Customer 1230,North,Uttar Pradesh,Noida,Furniture,Bookshelf,2,6124.7,0.1,11024.46,928.17
ORD-0799,2025-02-14,1038,Customer 1038,West,Rajasthan,Udaipur,Office Supplies,Printer Paper,1,309.76,0.1,278.78,29.79
ORD-0800,2025-11-06,1177,Customer 1177,West,Gujarat,Surat,Furniture,Table Lamp,2,965.43,0.15,1641.23,223.25
ORD-0801,2025-08-11,1136,Customer 1136,East,Jharkhand,Ranchi,Technology,Keyboard,3,1172.52,0.0,3517.56,244.47
ORD-0802,2025-06-14,1204,Customer 1204,South,Tamil Nadu,Chennai,Office Supplies,Notebook,3,330.29,0.1,891.78,87.51
ORD-0803,2025-02-16,1102,Customer 1102,East,Jharkhand,Ranchi,Home Appliances,Electric Kettle,4,3191.85,0.0,12767.4,2272.32
ORD-0804,2025-03-17,1004,Customer 1004,North,Delhi,New Delhi,Office Supplies,File Folder,1,137.73,0.1,123.96,14.13
ORD-0805,2025-03-18,1211,Customer 1211,West,Goa,Panaji,Home Appliances,Microwave,5,11172.59,0.1,50276.66,6899.44
ORD-0806,2025-03-25,1112,Customer 1112,North,Punjab,Amritsar,Furniture,Office Chair,1,15159.54,0.0,15159.54,998.42
ORD-0807,2025-09-01,1008,Customer 1008,North,Uttar Pradesh,Lucknow,Home Appliances,Microwave,3,12681.42,0.15,32337.62,5137.87
ORD-0808,2025-10-13,1033,Customer 1033,North,Haryana,Faridabad,Technology,Keyboard,3,2379.54,0.15,6067.83,657.01
ORD-0809,2025-09-28,1199,Customer 1199,North,Punjab,Amritsar,Furniture,Office Chair,4,6907.56,0.1,24867.22,3523.17
ORD-0810,2025-02-21,1217,Customer 1217,North,Haryana,Faridabad,Home Appliances,Electric Kettle,1,2746.25,0.1,2471.62,434.25
ORD-0811,2025-03-02,1055,Customer 1055,North,Haryana,Gurugram,Technology,Monitor,1,19462.83,0.05,18489.69,3360.38
ORD-0812,2025-07-29,1036,Customer 1036,South,Tamil Nadu,Coimbatore,Technology,Keyboard,1,1520.13,0.1,1368.12,271.29
ORD-0813,2025-03-24,1071,Customer 1071,West,Maharashtra,Mumbai,Technology,Keyboard,1,1396.93,0.05,1327.08,273.92
ORD-0814,2025-02-10,1122,Customer 1122,North,Haryana,Gurugram,Furniture,Table Lamp,2,1140.5,0.1,2052.9,423.23
ORD-0815,2025-07-28,1052,Customer 1052,West,Goa,Panaji,Home Appliances,Electric Kettle,4,3078.62,0.2,9851.58,1758.77
ORD-0816,2025-06-01,1196,Customer 1196,East,Odisha,Bhubaneswar,Technology,Keyboard,4,716.96,0.15,2437.66,198.05
ORD-0817,2025-04-04,1190,Customer 1190,West,Goa,Panaji,Technology,Mouse,4,615.16,0.15,2091.54,176.21
ORD-0818,2025-12-21,1089,Customer 1089,South,Tamil Nadu,Coimbatore,Office Supplies,Notebook,4,291.95,0.1,1051.02,69.88
ORD-0819,2025-01-09,1023,Customer 1023,North,Haryana,Gurugram,Technology,Headphones,2,6349.46,0.05,12063.97,1736.07
ORD-0820,2025-09-27,1208,Customer 1208,West,Goa,Panaji,Technology,Monitor,5,10703.19,0.1,48164.36,2228.61
ORD-0821,2025-01-23,1072,Customer 1072,West,Rajasthan,Jaipur,Office Supplies,Printer Paper,4,639.18,0.0,2556.72,518.19
ORD-0822,2025-08-03,1103,Customer 1103,North,Punjab,Amritsar,Office Supplies,Notebook,4,196.85,0.05,748.03,131.6
ORD-0823,2025-10-24,1010,Customer 1010,West,Gujarat,Ahmedabad,Home Appliances,Electric Kettle,3,1409.15,0.15,3593.33,643.16
ORD-0824,2025-07-29,1221,Customer 1221,West,Maharashtra,Pune,Home Appliances,Microwave,1,17677.4,0.05,16793.53,3355.94
ORD-0825,2025-04-15,1058,Customer 1058,West,Rajasthan,Jaipur,Furniture,Table Lamp,2,1914.51,0.2,3063.22,557.0
ORD-0826,2025-04-11,1052,Customer 1052,West,Rajasthan,Jaipur,Office Supplies,Printer Paper,4,571.75,0.0,2287.0,370.01
ORD-0827,2025-08-06,1214,Customer 1214,North,Uttar Pradesh,Noida,Office Supplies,File Folder,1,49.86,0.05,47.37,3.82
ORD-0828,2025-01-30,1070,Customer 1070,South,Telangana,Hyderabad,Office Supplies,Printer Paper,2,617.1,0.0,1234.2,256.33
ORD-0829,2025-12-17,1064,Customer 1064,West,Maharashtra,Mumbai,Furniture,Bookshelf,4,4371.22,0.1,15736.39,2156.67
ORD-0830,2025-03-24,1032,Customer 1032,North,Delhi,New Delhi,Furniture,Filing Cabinet,1,7153.33,0.05,6795.66,1252.52
ORD-0831,2025-03-14,1244,Customer 1244,South,Karnataka,Mysuru,Office Supplies,Pen Set,5,394.83,0.0,1974.15,386.21
ORD-0832,2025-07-03,1053,Customer 1053,East,Bihar,Patna,Office Supplies,Notebook,3,203.73,0.05,580.63,48.89
ORD-0833,2025-07-30,1122,Customer 1122,West,Maharashtra,Nagpur,Home Appliances,Electric Kettle,2,3412.34,0.1,6142.21,775.07
ORD-0834,2025-03-02,1237,Customer 1237,East,Jharkhand,Ranchi,Technology,Laptop,3,75848.99,0.0,227546.97,46032.18
ORD-0835,2025-04-09,1200,Customer 1200,North,Punjab,Ludhiana,Technology,Laptop,3,64456.2,0.1,174031.74,10310.48
ORD-0836,2025-09-28,1051,Customer 1051,North,Delhi,New Delhi,Office Supplies,Stapler,2,362.32,0.1,652.18,139.69
ORD-0837,2025-08-11,1119,Customer 1119,West,Gujarat,Ahmedabad,Technology,Laptop,3,60326.58,0.1,162881.77,22038.93
ORD-0838,2025-06-18,1038,Customer 1038,East,Odisha,Bhubaneswar,Home Appliances,Vacuum Cleaner,4,6035.13,0.0,24140.52,1877.07
ORD-0839,2025-12-31,1139,Customer 1139,West,Gujarat,Ahmedabad,Office Supplies,Notebook,2,321.67,0.2,514.67,108.22
ORD-0840,2025-12-15,1161,Customer 1161,West,Goa,Panaji,Furniture,Desk,4,11270.32,0.15,38319.09,4617.46
ORD-0841,2025-07-25,1024,Customer 1024,North,Haryana,Faridabad,Furniture,Desk,4,14978.99,0.05,56920.16,2375.23
ORD-0842,2025-09-06,1157,Customer 1157,North,Uttar Pradesh,Noida,Office Supplies,Printer Paper,1,583.28,0.15,495.79,78.0
ORD-0843,2025-08-28,1218,Customer 1218,East,Bihar,Patna,Technology,Mouse,5,1022.27,0.05,4855.78,327.65
ORD-0844,2025-05-08,1244,Customer 1244,West,Rajasthan,Udaipur,Technology,Headphones,2,3060.13,0.2,4896.21,854.62
ORD-0845,2025-03-01,1149,Customer 1149,South,Kerala,Thiruvananthapuram,Home Appliances,Microwave,5,15583.85,0.1,70127.32,11256.36
ORD-0846,2025-10-24,1127,Customer 1127,North,Delhi,New Delhi,Office Supplies,Stapler,1,299.81,0.05,284.82,56.11
ORD-0847,2025-06-09,1001,Customer 1001,North,Delhi,New Delhi,Technology,Laptop,2,84130.62,0.0,168261.24,22408.93
ORD-0848,2025-03-02,1188,Customer 1188,East,West Bengal,Kolkata,Furniture,Office Chair,1,14039.64,0.0,14039.64,1090.13
ORD-0849,2025-06-19,1046,Customer 1046,North,Punjab,Amritsar,Furniture,Table Lamp,1,1397.55,0.05,1327.67,42.99
ORD-0850,2025-08-02,1201,Customer 1201,North,Uttar Pradesh,Noida,Furniture,Desk,4,14981.3,0.05,56928.94,10463.29
ORD-0851,2025-01-12,1219,Customer 1219,North,Punjab,Amritsar,Office Supplies,Printer Paper,1,325.35,0.0,325.35,11.33
ORD-0852,2025-06-08,1247,Customer 1247,West,Goa,Panaji,Home Appliances,Air Cooler,3,15496.37,0.05,44164.65,7301.41
ORD-0853,2025-04-27,1230,Customer 1230,South,Karnataka,Bengaluru,Technology,Keyboard,3,2099.2,0.1,5667.84,995.82
ORD-0854,2025-03-22,1122,Customer 1122,South,Kerala,Kozhikode,Home Appliances,Vacuum Cleaner,5,12167.19,0.1,54752.36,5002.75
ORD-0855,2025-06-17,1145,Customer 1145,West,Maharashtra,Pune,Home Appliances,Air Cooler,5,11439.23,0.1,51476.54,2985.52
ORD-0856,2025-05-06,1171,Customer 1171,East,Jharkhand,Ranchi,Furniture,Desk,2,11475.07,0.05,21802.63,1633.86
ORD-0857,2025-02-23,1237,Customer 1237,West,Maharashtra,Nagpur,Technology,Keyboard,2,2214.41,0.1,3985.94,638.12
ORD-0858,2025-10-14,1135,Customer 1135,North,Punjab,Ludhiana,Furniture,Bookshelf,5,5465.36,0.1,24594.12,3227.77
ORD-0859,2025-04-17,1134,Customer 1134,North,Haryana,Faridabad,Home Appliances,Electric Kettle,1,1893.2,0.1,1703.88,116.44
ORD-0860,2025-06-13,1059,Customer 1059,West,Goa,Panaji,Furniture,Filing Cabinet,3,13736.01,0.0,41208.03,6202.37
ORD-0861,2025-01-21,1021,Customer 1021,East,West Bengal,Kolkata,Office Supplies,File Folder,4,116.08,0.05,441.1,39.39
ORD-0862,2025-04-26,1028,Customer 1028,East,Odisha,Bhubaneswar,Furniture,Filing Cabinet,3,9988.71,0.1,26969.52,5123.04
ORD-0863,2025-07-05,1245,Customer 1245,North,Haryana,Faridabad,Furniture,Desk,3,7345.71,0.15,18731.56,1663.85
ORD-0864,2025-12-12,1122,Customer 1122,North,Delhi,New Delhi,Technology,Mouse,4,1030.99,0.1,3711.56,746.51
ORD-0865,2025-08-17,1021,Customer 1021,North,Haryana,Faridabad,Office Supplies,File Folder,3,67.32,0.15,171.67,19.82
ORD-0866,2025-09-01,1060,Customer 1060,North,Haryana,Gurugram,Office Supplies,Notebook,5,166.53,0.2,666.12,125.07
ORD-0867,2025-02-24,1077,Customer 1077,East,West Bengal,Kolkata,Office Supplies,Stapler,3,322.68,0.05,919.64,189.16
ORD-0868,2025-07-24,1097,Customer 1097,East,Odisha,Bhubaneswar,Home Appliances,Blender,4,5837.08,0.0,23348.32,4646.54
ORD-0869,2025-04-19,1087,Customer 1087,South,Kerala,Kozhikode,Furniture,Table Lamp,5,2260.92,0.05,10739.37,2245.43
ORD-0870,2025-04-06,1188,Customer 1188,North,Haryana,Faridabad,Home Appliances,Vacuum Cleaner,5,5725.75,0.15,24334.44,1741.44
ORD-0871,2025-07-16,1121,Customer 1121,South,Kerala,Kochi,Home Appliances,Air Cooler,2,9027.16,0.1,16248.89,1142.32
ORD-0872,2025-06-22,1016,Customer 1016,East,Jharkhand,Ranchi,Technology,Laptop,2,69378.71,0.15,117943.81,12003.79
ORD-0873,2025-08-06,1115,Customer 1115,West,Goa,Panaji,Furniture,Office Chair,1,13893.47,0.2,11114.78,2178.73
ORD-0874,2025-05-21,1201,Customer 1201,South,Telangana,Hyderabad,Furniture,Office Chair,2,9113.39,0.0,18226.78,1321.18
ORD-0875,2025-06-16,1085,Customer 1085,East,Jharkhand,Ranchi,Office Supplies,Notebook,4,303.22,0.15,1030.95,80.04
ORD-0876,2025-11-22,1221,Customer 1221,South,Kerala,Thiruvananthapuram,Office Supplies,Stapler,1,377.25,0.05,358.39,64.93
ORD-0877,2025-09-21,1228,Customer 1228,South,Telangana,Hyderabad,Office Supplies,Printer Paper,1,502.24,0.05,477.13,35.13
ORD-0878,2025-12-21,1110,Customer 1110,East,Jharkhand,Ranchi,Furniture,Desk,5,8700.81,0.1,39153.64,4474.91
ORD-0879,2025-01-19,1086,Customer 1086,South,Telangana,Hyderabad,Home Appliances,Blender,4,5211.5,0.0,20846.0,4044.17
ORD-0880,2025-12-02,1125,Customer 1125,West,Goa,Panaji,Furniture,Table Lamp,3,2322.64,0.1,6271.13,821.08
ORD-0881,2025-01-08,1045,Customer 1045,North,Uttar Pradesh,Lucknow,Technology,Keyboard,2,2184.33,0.1,3931.79,401.92
ORD-0882,2025-12-04,1177,Customer 1177,East,Odisha,Bhubaneswar,Technology,Keyboard,1,2482.4,0.0,2482.4,55.17
ORD-0883,2025-02-02,1095,Customer 1095,South,Tamil Nadu,Chennai,Technology,Keyboard,2,2213.14,0.15,3762.34,615.7
ORD-0884,2025-06-09,1089,Customer 1089,North,Haryana,Faridabad,Technology,Keyboard,3,770.34,0.1,2079.92,66.67
ORD-0885,2025-09-25,1005,Customer 1005,North,Uttar Pradesh,Noida,Office Supplies,Notebook,1,276.97,0.05,263.12,44.12
ORD-0886,2025-12-13,1039,Customer 1039,South,Tamil Nadu,Chennai,Technology,Laptop,4,46638.06,0.1,167897.02,31234.12
ORD-0887,2025-02-23,1151,Customer 1151,North,Delhi,New Delhi,Office Supplies,Printer Paper,2,430.01,0.05,817.02,104.89
ORD-0888,2025-07-20,1049,Customer 1049,West,Gujarat,Surat,Technology,Laptop,4,68672.32,0.0,274689.28,22967.24
ORD-0889,2025-09-17,1012,Customer 1012,North,Delhi,New Delhi,Technology,Keyboard,5,1904.89,0.05,9048.23,1575.08
ORD-0890,2025-03-14,1030,Customer 1030,North,Delhi,New Delhi,Home Appliances,Vacuum Cleaner,1,5314.46,0.1,4783.01,927.11
ORD-0891,2025-04-20,1047,Customer 1047,East,West Bengal,Kolkata,Technology,Headphones,3,6920.7,0.1,18685.89,3872.83
ORD-0892,2025-03-08,1131,Customer 1131,North,Haryana,Faridabad,Technology,Headphones,4,4766.44,0.05,18112.47,835.61
ORD-0893,2025-11-26,1040,Customer 1040,North,Uttar Pradesh,Noida,Office Supplies,Pen Set,4,452.44,0.05,1719.27,222.3
ORD-0894,2025-06-13,1208,Customer 1208,West,Maharashtra,Pune,Technology,Keyboard,1,1199.07,0.2,959.26,162.45
ORD-0895,2025-06-24,1083,Customer 1083,West,Goa,Panaji,Furniture,Table Lamp,4,1802.89,0.0,7211.56,457.86
ORD-0896,2025-12-17,1112,Customer 1112,South,Tamil Nadu,Coimbatore,Office Supplies,Stapler,5,167.71,0.1,754.7,45.28
ORD-0897,2025-10-23,1001,Customer 1001,East,Bihar,Patna,Office Supplies,Printer Paper,5,621.33,0.0,3106.65,334.21
ORD-0898,2025-11-20,1086,Customer 1086,East,Jharkhand,Ranchi,Office Supplies,Pen Set,3,100.32,0.15,255.82,12.9
ORD-0899,2025-09-27,1072,Customer 1072,West,Rajasthan,Udaipur,Technology,Monitor,4,11131.11,0.1,40072.0,3834.33
ORD-0900,2025-03-07,1189,Customer 1189,North,Uttar Pradesh,Noida,Technology,Monitor,2,17610.83,0.0,35221.66,6295.3
ORD-0901,2025-12-11,1214,Customer 1214,South,Kerala,Thiruvananthapuram,Home Appliances,Blender,5,5513.35,0.1,24810.08,1473.18
ORD-0902,2025-07-18,1057,Customer 1057,East,West Bengal,Kolkata,Technology,Keyboard,1,1650.1,0.1,1485.09,275.26
ORD-0903,2025-01-05,1048,Customer 1048,South,Kerala,Kochi,Office Supplies,File Folder,2,72.17,0.1,129.91,18.64
ORD-0904,2025-08-16,1072,Customer 1072,South,Tamil Nadu,Coimbatore,Technology,Headphones,1,4903.04,0.05,4657.89,451.21
ORD-0905,2025-02-02,1001,Customer 1001,North,Delhi,New Delhi,Furniture,Filing Cabinet,4,10432.23,0.15,35469.58,3218.46
ORD-0906,2025-05-24,1225,Customer 1225,East,Bihar,Patna,Furniture,Office Chair,5,17836.2,0.05,84721.95,6479.07
ORD-0907,2025-12-21,1155,Customer 1155,South,Tamil Nadu,Coimbatore,Home Appliances,Air Cooler,2,9007.81,0.0,18015.62,1105.27
ORD-0908,2025-12-19,1130,Customer 1130,West,Goa,Panaji,Home Appliances,Vacuum Cleaner,5,5703.68,0.1,25666.56,5388.52
ORD-0909,2025-03-17,1094,Customer 1094,South,Kerala,Kozhikode,Office Supplies,Printer Paper,3,323.69,0.05,922.52,105.55
ORD-0910,2025-06-15,1246,Customer 1246,West,Goa,Panaji,Home Appliances,Microwave,5,9582.86,0.05,45518.58,6434.11
ORD-0911,2025-06-12,1013,Customer 1013,South,Karnataka,Mysuru,Technology,Laptop,3,63587.58,0.15,162148.33,22267.97
ORD-0912,2025-10-25,1222,Customer 1222,West,Maharashtra,Mumbai,Home Appliances,Microwave,1,10500.82,0.15,8925.7,1310.33
ORD-0913,2025-04-17,1235,Customer 1235,East,West Bengal,Kolkata,Furniture,Filing Cabinet,2,7608.93,0.0,15217.86,2242.81
ORD-0914,2025-05-07,1068,Customer 1068,South,Tamil Nadu,Coimbatore,Home Appliances,Air Cooler,1,7076.06,0.15,6014.65,169.32
ORD-0915,2025-01-04,1221,Customer 1221,South,Karnataka,Mysuru,Office Supplies,Notebook,1,92.09,0.0,92.09,11.08
ORD-0916,2025-07-26,1163,Customer 1163,West,Maharashtra,Pune,Home Appliances,Electric Kettle,3,3373.42,0.05,9614.25,1247.9
ORD-0917,2025-02-04,1246,Customer 1246,East,West Bengal,Kolkata,Office Supplies,Pen Set,4,458.6,0.2,1467.52,169.09
ORD-0918,2025-11-29,1055,Customer 1055,North,Haryana,Gurugram,Office Supplies,Printer Paper,4,267.86,0.05,1017.87,81.6
ORD-0919,2025-07-14,1139,Customer 1139,East,Odisha,Bhubaneswar,Home Appliances,Electric Kettle,1,2763.37,0.1,2487.03,449.02
ORD-0920,2025-11-23,1225,Customer 1225,North,Uttar Pradesh,Noida,Technology,Keyboard,4,2449.51,0.0,9798.04,1022.1
ORD-0921,2025-06-17,1111,Customer 1111,South,Karnataka,Bengaluru,Office Supplies,Notebook,1,105.64,0.1,95.08,7.53
ORD-0922,2025-01-29,1205,Customer 1205,West,Rajasthan,Jaipur,Office Supplies,Notebook,5,177.02,0.05,840.84,83.91
ORD-0923,2025-08-24,1241,Customer 1241,North,Delhi,New Delhi,Technology,Laptop,5,69997.75,0.1,314989.88,68223.47
ORD-0924,2025-02-07,1111,Customer 1111,West,Gujarat,Ahmedabad,Home Appliances,Electric Kettle,3,3100.84,0.15,7907.14,1410.62
ORD-0925,2025-01-24,1221,Customer 1221,South,Karnataka,Mysuru,Office Supplies,Printer Paper,4,642.76,0.15,2185.38,179.39
ORD-0926,2025-08-10,1037,Customer 1037,South,Karnataka,Mysuru,Furniture,Filing Cabinet,3,7332.94,0.0,21998.82,657.03
ORD-0927,2025-12-28,1041,Customer 1041,North,Delhi,New Delhi,Technology,Laptop,5,73367.23,0.0,366836.15,25843.42
ORD-0928,2025-07-10,1013,Customer 1013,East,Odisha,Bhubaneswar,Home Appliances,Air Cooler,5,11079.36,0.1,49857.12,9211.65
ORD-0929,2025-06-27,1002,Customer 1002,East,Bihar,Patna,Furniture,Filing Cabinet,1,13650.06,0.1,12285.05,1167.37
ORD-0930,2025-05-19,1106,Customer 1106,North,Punjab,Ludhiana,Furniture,Table Lamp,5,2979.43,0.0,14897.15,1941.67
ORD-0931,2025-05-10,1031,Customer 1031,South,Telangana,Hyderabad,Home Appliances,Vacuum Cleaner,1,11728.55,0.15,9969.27,1105.62
ORD-0932,2025-01-21,1138,Customer 1138,South,Karnataka,Mysuru,Home Appliances,Microwave,2,12978.69,0.15,22063.77,4144.09
ORD-0933,2025-03-02,1084,Customer 1084,South,Tamil Nadu,Chennai,Home Appliances,Electric Kettle,5,2406.2,0.15,10226.35,1001.54
ORD-0934,2025-01-21,1191,Customer 1191,North,Delhi,New Delhi,Furniture,Office Chair,3,9256.58,0.15,23604.28,1969.6
ORD-0935,2025-01-26,1114,Customer 1114,East,Odisha,Bhubaneswar,Technology,Laptop,3,63039.46,0.0,189118.38,35196.28
ORD-0936,2025-01-25,1083,Customer 1083,West,Gujarat,Ahmedabad,Home Appliances,Air Cooler,1,15642.4,0.1,14078.16,2651.5
ORD-0937,2025-10-22,1086,Customer 1086,North,Delhi,New Delhi,Furniture,Table Lamp,4,1291.37,0.15,4390.66,228.01
ORD-0938,2025-05-25,1016,Customer 1016,West,Rajasthan,Jaipur,Technology,Monitor,4,16418.64,0.05,62390.83,6573.72
ORD-0939,2025-12-01,1124,Customer 1124,South,Tamil Nadu,Coimbatore,Technology,Laptop,2,59789.51,0.05,113600.07,12587.68
ORD-0940,2025-10-19,1208,Customer 1208,East,West Bengal,Kolkata,Technology,Monitor,3,21357.88,0.1,57666.28,1960.56
ORD-0941,2025-09-19,1221,Customer 1221,East,Jharkhand,Ranchi,Furniture,Filing Cabinet,2,9790.74,0.15,16644.26,1120.24
ORD-0942,2025-09-07,1218,Customer 1218,East,Bihar,Patna,Furniture,Office Chair,4,10666.22,0.0,42664.88,7681.2
ORD-0943,2025-12-12,1066,Customer 1066,South,Telangana,Hyderabad,Office Supplies,Notebook,5,264.89,0.0,1324.45,266.01
ORD-0944,2025-11-06,1073,Customer 1073,West,Gujarat,Ahmedabad,Furniture,Table Lamp,1,2525.95,0.2,2020.76,288.67
ORD-0945,2025-05-03,1158,Customer 1158,West,Goa,Panaji,Home Appliances,Blender,2,6694.44,0.0,13388.88,1753.24
ORD-0946,2025-11-20,1133,Customer 1133,South,Kerala,Thiruvananthapuram,Furniture,Filing Cabinet,5,13674.36,0.1,61534.62,6584.66
ORD-0947,2025-04-23,1062,Customer 1062,West,Gujarat,Surat,Furniture,Filing Cabinet,5,5199.83,0.05,24699.19,5259.82
ORD-0948,2025-12-26,1132,Customer 1132,West,Gujarat,Ahmedabad,Technology,Keyboard,3,2397.44,0.1,6473.09,415.21
ORD-0949,2025-06-30,1059,Customer 1059,South,Telangana,Hyderabad,Home Appliances,Electric Kettle,3,1491.31,0.05,4250.23,558.98
ORD-0950,2025-11-17,1187,Customer 1187,South,Karnataka,Bengaluru,Office Supplies,Pen Set,4,360.35,0.0,1441.4,110.82
ORD-0951,2025-12-07,1051,Customer 1051,East,West Bengal,Kolkata,Technology,Laptop,1,79731.88,0.05,75745.29,3891.3
ORD-0952,2025-09-10,1017,Customer 1017,North,Uttar Pradesh,Lucknow,Furniture,Table Lamp,5,1896.37,0.05,9007.76,1814.26
ORD-0953,2025-07-19,1118,Customer 1118,South,Tamil Nadu,Chennai,Technology,Monitor,5,12764.58,0.1,57440.61,3688.21
ORD-0954,2025-08-17,1202,Customer 1202,South,Kerala,Kochi,Office Supplies,Notebook,2,148.87,0.0,297.74,17.36
ORD-0955,2025-06-14,1080,Customer 1080,West,Goa,Panaji,Furniture,Table Lamp,5,1982.96,0.05,9419.06,1211.91
ORD-0956,2025-02-03,1058,Customer 1058,North,Punjab,Amritsar,Furniture,Table Lamp,5,2764.93,0.05,13133.42,1902.45
ORD-0957,2025-12-10,1207,Customer 1207,South,Telangana,Hyderabad,Office Supplies,Pen Set,5,310.7,0.05,1475.82,91.91
ORD-0958,2025-03-27,1132,Customer 1132,South,Kerala,Thiruvananthapuram,Technology,Keyboard,2,709.57,0.05,1348.18,201.76
ORD-0959,2025-10-18,1229,Customer 1229,West,Maharashtra,Mumbai,Furniture,Filing Cabinet,4,12117.65,0.15,41200.01,7446.38
ORD-0960,2025-09-30,1048,Customer 1048,East,Odisha,Bhubaneswar,Home Appliances,Blender,1,4138.27,0.0,4138.27,540.22
ORD-0961,2025-12-23,1167,Customer 1167,West,Rajasthan,Udaipur,Home Appliances,Air Cooler,1,13264.28,0.05,12601.07,965.84
ORD-0962,2025-07-30,1074,Customer 1074,North,Uttar Pradesh,Noida,Furniture,Filing Cabinet,1,8582.78,0.0,8582.78,698.29
ORD-0963,2025-05-19,1243,Customer 1243,West,Gujarat,Surat,Home Appliances,Electric Kettle,5,2214.93,0.0,11074.65,586.91
ORD-0964,2025-03-29,1092,Customer 1092,South,Telangana,Hyderabad,Furniture,Table Lamp,5,1898.01,0.15,8066.54,1380.91
ORD-0965,2025-04-16,1103,Customer 1103,South,Kerala,Kochi,Furniture,Desk,1,14705.56,0.0,14705.56,867.59
ORD-0966,2025-04-25,1159,Customer 1159,West,Goa,Panaji,Furniture,Bookshelf,3,8931.69,0.2,21436.06,3017.81
ORD-0967,2025-11-07,1131,Customer 1131,East,Bihar,Patna,Office Supplies,Printer Paper,1,548.7,0.15,466.4,67.1
ORD-0968,2025-12-05,1117,Customer 1117,South,Kerala,Thiruvananthapuram,Furniture,Office Chair,5,7511.29,0.15,31922.98,6288.13
ORD-0969,2025-06-27,1170,Customer 1170,South,Kerala,Kochi,Furniture,Filing Cabinet,5,9162.11,0.15,38938.97,5024.77
ORD-0970,2025-06-22,1172,Customer 1172,West,Goa,Panaji,Technology,Monitor,3,9346.8,0.0,28040.4,6072.49
ORD-0971,2025-04-18,1162,Customer 1162,East,Bihar,Patna,Furniture,Table Lamp,5,2609.08,0.0,13045.4,2498.23
ORD-0972,2025-02-28,1157,Customer 1157,West,Maharashtra,Mumbai,Home Appliances,Electric Kettle,1,3499.33,0.15,2974.43,370.93
ORD-0973,2025-06-15,1092,Customer 1092,East,Odisha,Bhubaneswar,Technology,Headphones,1,5781.21,0.1,5203.09,385.57
ORD-0974,2025-06-07,1242,Customer 1242,West,Gujarat,Ahmedabad,Home Appliances,Blender,2,3353.8,0.0,6707.6,983.69
ORD-0975,2025-05-20,1087,Customer 1087,North,Uttar Pradesh,Lucknow,Furniture,Filing Cabinet,1,7321.46,0.05,6955.39,1545.94
ORD-0976,2025-10-07,1109,Customer 1109,West,Gujarat,Ahmedabad,Technology,Mouse,3,1444.76,0.0,4334.28,210.26
ORD-0977,2025-11-21,1191,Customer 1191,North,Uttar Pradesh,Noida,Home Appliances,Electric Kettle,5,1929.1,0.15,8198.67,1623.97
ORD-0978,2025-01-18,1053,Customer 1053,South,Karnataka,Bengaluru,Technology,Mouse,4,931.94,0.05,3541.37,787.98
ORD-0979,2025-09-09,1052,Customer 1052,East,Odisha,Bhubaneswar,Office Supplies,Pen Set,3,404.28,0.0,1212.84,185.3
ORD-0980,2025-06-17,1186,Customer 1186,West,Gujarat,Ahmedabad,Home Appliances,Microwave,3,14979.72,0.0,44939.16,9691.4
ORD-0981,2025-02-01,1168,Customer 1168,North,Uttar Pradesh,Lucknow,Furniture,Bookshelf,4,5973.98,0.05,22701.12,870.72
ORD-0982,2025-12-14,1105,Customer 1105,North,Delhi,New Delhi,Office Supplies,Pen Set,1,204.03,0.1,183.63,12.42
ORD-0983,2025-07-26,1135,Customer 1135,East,Odisha,Bhubaneswar,Home Appliances,Blender,1,5974.1,0.05,5675.4,1273.75
ORD-0984,2025-05-24,1097,Customer 1097,West,Goa,Panaji,Technology,Monitor,5,21508.42,0.15,91410.78,6995.42
ORD-0985,2025-06-04,1127,Customer 1127,South,Kerala,Kozhikode,Office Supplies,File Folder,3,42.14,0.0,126.42,11.76
ORD-0986,2025-12-19,1022,Customer 1022,North,Punjab,Ludhiana,Technology,Keyboard,2,1876.58,0.2,3002.53,152.01
ORD-0987,2025-11-23,1101,Customer 1101,North,Haryana,Faridabad,Technology,Mouse,5,425.25,0.15,1807.31,78.78
ORD-0988,2025-09-01,1001,Customer 1001,North,Punjab,Amritsar,Technology,Headphones,2,6966.87,0.1,12540.37,977.92
ORD-0989,2025-09-03,1208,Customer 1208,West,Rajasthan,Udaipur,Home Appliances,Electric Kettle,5,2788.96,0.1,12550.32,835.05
ORD-0990,2025-06-27,1051,Customer 1051,North,Delhi,New Delhi,Home Appliances,Vacuum Cleaner,3,12126.01,0.1,32740.23,3515.94
ORD-0991,2025-11-21,1015,Customer 1015,South,Karnataka,Mysuru,Technology,Headphones,5,3823.48,0.05,18161.53,1292.39
